Employee_ID,Gender,Age,Education_Level,Employee_Satisfaction_Score
68382,Female,26,High School,1.7
68383,Male,25,Bachelor,1.32
68384,Male,57,Bachelor,1.15
68385,Male,57,Bachelor,4.5
68386,Female,39,Bachelor,1.28
68387,Male,42,Master,4.81
68388,Female,53,Bachelor,3.93
68389,Male,56,Master,3.64
68390,Male,25,High School,1.51
68391,Male,24,Bachelor,3.66
68392,Female,35,Master,3.25
68393,Male,46,Bachelor,4.9
68394,Female,53,Bachelor,3.95
68395,Female,48,Bachelor,4.15
68396,Female,41,Bachelor,3.95
68397,Female,54,Master,1.2
68398,Male,43,Bachelor,4.76
68399,Female,24,Bachelor,3.21
68400,Female,56,Bachelor,2.53
68401,Female,23,Bachelor,3.54
68402,Male,33,Master,3.99
68403,Female,39,Bachelor,2.16
68404,Male,55,High School,3.96
68405,Female,33,Bachelor,1.64
68406,Female,45,Master,4.15
68407,Female,58,Bachelor,3.78
68408,Other,37,Bachelor,2.89
68409,Female,59,Bachelor,2.59
68410,Female,36,Bachelor,2.09
68411,Female,36,High School,4.2
68412,Female,57,Bachelor,2.28
68413,Female,23,Bachelor,1.79
68414,Male,54,Bachelor,4.44
68415,Male,49,PhD,1.55
68416,Male,46,Master,1.84
68417,Male,34,Bachelor,4.96
68418,Male,50,Bachelor,3.35
68419,Female,24,PhD,2.14
68420,Male,50,Master,4.62
68421,Male,55,High School,1.84
68422,Male,30,Bachelor,1.44
68423,Female,45,High School,2.53
68424,Female,35,Bachelor,1.86
68425,Female,49,Bachelor,1.59
68426,Male,59,PhD,1.41
68427,Female,36,Bachelor,2.04
68428,Female,45,PhD,2.0
68429,Male,45,Bachelor,2.38
68430,Male,31,Bachelor,4.02
68431,Female,51,High School,1.36
68432,Female,43,Master,3.48
68433,Female,60,High School,1.09
68434,Female,46,High School,2.37
68435,Female,40,Bachelor,2.36
68436,Female,60,Bachelor,1.85
68437,Female,44,High School,1.79
68438,Female,36,Master,2.91
68439,Male,58,Bachelor,1.55
68440,Other,50,Bachelor,3.02
68441,Female,33,High School,4.42
68442,Female,24,High School,2.43
68443,Female,39,Bachelor,2.61
68444,Male,22,Master,4.11
68445,Male,40,Master,4.5
68446,Male,59,Bachelor,2.74
68447,Female,47,Bachelor,3.82
68448,Female,55,High School,2.8
68449,Male,30,Bachelor,2.79
68450,Male,34,Bachelor,4.13
68451,Male,54,High School,3.26
68452,Male,56,Master,2.3
68453,Female,57,Bachelor,2.47
68454,Female,57,High School,1.42
68455,Male,59,Master,3.02
68456,Male,31,High School,4.33
68457,Female,25,Bachelor,3.16
68458,Female,57,Bachelor,3.96
68459,Male,41,PhD,3.48
68460,Male,25,PhD,2.18
68461,Male,38,High School,2.0
68462,Female,49,Bachelor,4.37
68463,Female,24,High School,4.49
68464,Female,22,High School,2.18
68465,Female,44,Bachelor,4.23
68466,Female,60,Bachelor,2.87
68467,Female,51,Bachelor,4.75
68468,Female,41,Master,2.74
68469,Male,54,Master,4.0
68470,Female,57,Bachelor,2.52
68471,Female,47,High School,3.08
68472,Female,38,Bachelor,2.22
68473,Female,51,High School,4.83
68474,Male,40,Bachelor,1.11
68475,Male,53,High School,1.87
68476,Male,36,Bachelor,2.23
68477,Male,31,Bachelor,4.35
68478,Female,31,High School,4.45
68479,Female,56,PhD,1.84
68480,Male,41,Bachelor,3.99
68481,Female,23,High School,4.89
68482,Female,59,High School,2.38
68483,Female,25,Bachelor,3.48
68484,Female,41,Bachelor,1.58
68485,Male,36,High School,3.3
68486,Male,24,Bachelor,1.87
68487,Female,43,High School,4.42
68488,Female,26,Master,4.74
68489,Male,47,Bachelor,1.78
68490,Male,22,Master,3.89
68491,Male,37,Master,2.5
68492,Female,51,High School,4.97
68493,Female,34,High School,4.21
68494,Female,31,High School,1.41
68495,Male,53,Bachelor,4.76
68496,Female,58,Bachelor,3.41
68497,Male,44,Master,3.32
68498,Male,22,Bachelor,4.37
68499,Female,50,High School,4.43
68500,Female,53,Bachelor,3.66
68501,Female,45,Bachelor,2.12
68502,Male,48,Master,2.9
68503,Female,58,Bachelor,4.72
68504,Female,23,Master,4.33
68505,Female,33,PhD,4.23
68506,Male,48,Bachelor,2.39
68507,Male,39,Bachelor,1.47
68508,Male,44,Bachelor,3.35
68509,Male,33,High School,4.52
68510,Female,45,Bachelor,4.15
68511,Female,57,Master,2.37
68512,Male,29,Master,3.66
68513,Female,45,Bachelor,4.29
68514,Female,57,High School,4.59
68515,Male,56,High School,2.57
68516,Male,55,Bachelor,2.53
68517,Male,54,Master,2.55
68518,Male,54,Bachelor,3.39
68519,Female,43,Bachelor,3.65
68520,Male,29,PhD,2.57
68521,Male,40,High School,2.89
68522,Female,38,Bachelor,3.16
68523,Female,48,Bachelor,2.0
68524,Male,46,PhD,1.61
68525,Other,58,Bachelor,3.49
68526,Male,59,Bachelor,4.84
68527,Male,52,Master,1.29
68528,Male,23,High School,3.37
68529,Female,33,Bachelor,4.71
68530,Male,59,Master,4.14
68531,Male,30,High School,1.02
68532,Female,32,Bachelor,1.81
68533,Female,26,Bachelor,1.55
68534,Female,59,Bachelor,2.2
68535,Male,37,Bachelor,4.48
68536,Female,46,High School,2.82
68537,Female,24,Master,3.84
68538,Female,36,Bachelor,2.26
68539,Male,55,High School,3.47
68540,Female,33,Master,1.25
68541,Male,30,Master,3.2
68542,Male,29,High School,2.71
68543,Male,29,High School,4.41
68544,Female,49,High School,2.74
68545,Female,44,High School,1.79
68546,Female,56,Bachelor,3.25
68547,Female,34,High School,1.1
68548,Male,41,Master,2.25
68549,Male,30,High School,2.32
68550,Male,54,High School,3.14
68551,Female,23,High School,3.27
68552,Male,47,High School,3.11
68553,Other,38,Bachelor,4.3
68554,Male,57,Bachelor,1.45
68555,Other,50,Master,1.89
68556,Female,49,Bachelor,1.54
68557,Other,37,Bachelor,1.2
68558,Male,37,PhD,3.44
68559,Female,58,Bachelor,4.05
68560,Male,38,Master,3.89
68561,Male,39,High School,3.92
68562,Male,38,Bachelor,2.3
68563,Female,50,Master,2.89
68564,Female,47,Bachelor,2.4
68565,Male,56,Bachelor,3.05
68566,Female,27,Bachelor,4.54
68567,Male,41,Master,2.32
68568,Male,35,PhD,4.14
68569,Male,28,Bachelor,3.53
68570,Male,34,Bachelor,2.92
68571,Female,27,Master,4.59
68572,Male,59,High School,2.62
68573,Male,49,High School,4.69
68574,Female,58,Bachelor,4.83
68575,Male,54,Bachelor,2.55
68576,Female,37,Bachelor,1.44
68577,Female,38,High School,1.1
68578,Female,39,Bachelor,1.85
68579,Female,50,Bachelor,2.92
68580,Female,52,Bachelor,1.49
68581,Other,59,High School,3.64
68582,Female,50,Bachelor,2.29
68583,Female,35,Bachelor,3.59
68584,Male,60,Bachelor,1.5
68585,Male,56,High School,3.75
68586,Male,26,Bachelor,4.09
68587,Male,29,High School,4.81
68588,Female,32,Master,2.01
68589,Male,26,Bachelor,2.32
68590,Male,49,High School,3.64
68591,Female,38,Master,1.23
68592,Male,52,Bachelor,1.37
68593,Male,40,Bachelor,4.45
68594,Female,48,Bachelor,2.47
68595,Male,58,Bachelor,1.3
68596,Male,53,Bachelor,4.82
68597,Male,48,Bachelor,2.37
68598,Male,36,Bachelor,3.78
68599,Male,48,Bachelor,3.13
68600,Male,55,Master,1.98
68601,Male,46,High School,4.12
68602,Female,56,Bachelor,4.76
68603,Male,42,Master,2.88
68604,Male,30,Bachelor,3.59
68605,Male,57,Bachelor,4.23
68606,Male,48,Bachelor,3.71
68607,Male,48,Bachelor,4.84
68608,Female,26,Master,1.62
68609,Male,46,Bachelor,2.05
68610,Male,26,Bachelor,2.61
68611,Male,36,Bachelor,3.17
68612,Female,27,Master,4.76
68613,Male,48,Bachelor,1.25
68614,Female,45,High School,2.32
68615,Male,60,Bachelor,1.54
68616,Female,37,Master,2.1
68617,Other,23,Bachelor,3.31
68618,Male,50,Bachelor,3.2
68619,Female,52,Bachelor,2.58
68620,Female,48,Bachelor,1.97
68621,Female,33,High School,2.53
68622,Female,37,Bachelor,4.55
68623,Female,49,Bachelor,1.16
68624,Female,44,Bachelor,2.41
68625,Male,30,High School,1.8
68626,Male,56,Bachelor,1.82
68627,Male,35,Bachelor,1.34
68628,Female,51,Bachelor,3.93
68629,Female,40,Master,4.99
68630,Male,44,Bachelor,4.44
68631,Female,25,Bachelor,3.64
68632,Female,32,Bachelor,2.93
68633,Female,24,High School,3.41
68634,Female,51,High School,2.18
68635,Female,59,Bachelor,4.83
68636,Male,57,Bachelor,4.65
68637,Female,22,Bachelor,3.42
68638,Female,28,Bachelor,4.87
68639,Female,57,Master,1.76
68640,Female,40,Master,1.26
68641,Male,59,High School,1.67
68642,Female,43,Master,1.21
68643,Male,48,Bachelor,4.9
68644,Male,50,Master,1.07
68645,Female,22,High School,4.02
68646,Male,41,High School,4.59
68647,Female,55,High School,1.06
68648,Male,29,Master,4.04
68649,Male,23,High School,3.86
68650,Female,48,Bachelor,2.11
68651,Male,51,Bachelor,1.02
68652,Female,23,Bachelor,2.0
68653,Male,41,Bachelor,3.7
68654,Other,25,High School,1.1
68655,Female,60,Bachelor,1.16
68656,Male,44,High School,2.86
68657,Female,37,Bachelor,2.39
68658,Male,26,Master,3.8
68659,Female,25,High School,4.32
68660,Female,37,Master,4.47
68661,Female,59,Master,2.43
68662,Male,28,Bachelor,3.86
68663,Female,29,Master,1.37
68664,Female,37,High School,4.14
68665,Other,23,Bachelor,2.41
68666,Female,39,Bachelor,3.26
68667,Female,23,Master,4.27
68668,Male,52,Bachelor,2.06
68669,Female,22,Bachelor,4.52
68670,Female,38,Bachelor,2.27
68671,Female,27,High School,1.19
68672,Male,38,Bachelor,4.43
68673,Female,34,High School,3.31
68674,Female,52,Bachelor,1.56
68675,Female,57,Bachelor,1.13
68676,Female,24,Master,3.28
68677,Male,36,High School,3.12
68678,Male,40,PhD,2.91
68679,Male,22,Bachelor,3.71
68680,Male,38,High School,4.8
68681,Male,57,Bachelor,2.5
68682,Female,25,High School,1.4
68683,Female,27,High School,4.07
68684,Female,34,High School,2.87
68685,Female,59,High School,4.1
68686,Male,40,High School,3.57
68687,Male,45,High School,4.63
68688,Male,24,Bachelor,3.6
68689,Female,32,High School,4.42
68690,Male,22,Bachelor,4.22
68691,Other,49,Bachelor,1.96
68692,Male,35,High School,4.95
68693,Male,37,Bachelor,4.63
68694,Male,43,High School,3.93
68695,Male,30,Bachelor,4.83
68696,Female,31,High School,3.02
68697,Male,28,Bachelor,2.2
68698,Male,52,High School,1.84
68699,Female,38,Master,4.45
68700,Male,33,Bachelor,4.22
68701,Male,35,Bachelor,4.25
68702,Male,24,High School,4.69
68703,Male,52,Bachelor,4.87
68704,Female,34,PhD,3.72
68705,Male,46,Bachelor,2.83
68706,Male,49,High School,4.63
68707,Male,54,High School,1.59
68708,Male,33,Master,3.97
68709,Female,59,Bachelor,4.15
68710,Female,53,High School,4.88
68711,Female,27,Bachelor,3.87
68712,Female,25,Bachelor,2.69
68713,Female,50,Bachelor,3.62
68714,Female,22,High School,3.81
68715,Male,27,PhD,1.35
68716,Female,23,High School,2.47
68717,Male,26,High School,1.93
68718,Male,50,Bachelor,1.5
68719,Male,36,Bachelor,4.71
68720,Female,36,Bachelor,3.81
68721,Male,39,High School,1.8
68722,Male,56,Master,4.69
68723,Female,41,High School,3.84
68724,Female,60,High School,2.01
68725,Male,39,High School,3.9
68726,Male,41,PhD,4.76
68727,Male,32,Master,2.22
68728,Female,46,Bachelor,2.63
68729,Male,33,Master,2.86
68730,Male,43,High School,2.93
68731,Female,29,High School,2.02
68732,Female,40,High School,3.84
68733,Female,35,Bachelor,3.16
68734,Female,46,Master,1.53
68735,Male,23,High School,2.14
68736,Male,30,High School,1.69
68737,Male,46,Master,4.2
68738,Female,41,High School,1.78
68739,Male,52,High School,4.57
68740,Female,33,Bachelor,1.96
68741,Male,37,High School,3.49
68742,Male,45,Bachelor,1.16
68743,Female,54,High School,3.31
68744,Male,55,High School,4.14
68745,Female,25,Bachelor,4.47
68746,Male,60,Bachelor,1.09
68747,Female,34,Bachelor,2.17
68748,Female,54,High School,4.68
68749,Male,59,Bachelor,3.55
68750,Female,60,Bachelor,4.03
68751,Female,28,High School,4.55
68752,Male,26,Bachelor,2.1
68753,Male,50,Bachelor,3.85
68754,Male,23,Master,4.05
68755,Female,47,Bachelor,3.3
68756,Other,29,Bachelor,1.42
68757,Female,48,High School,4.39
68758,Female,30,Bachelor,2.11
68759,Female,58,Bachelor,2.84
68760,Female,26,Master,2.94
68761,Female,23,Bachelor,4.32
68762,Male,29,Master,1.63
68763,Male,34,High School,1.53
68764,Female,45,Bachelor,4.66
68765,Female,35,Bachelor,4.34
68766,Male,44,Bachelor,2.37
68767,Female,33,Master,1.14
68768,Male,52,Bachelor,4.11
68769,Female,56,Master,1.13
68770,Male,26,Bachelor,1.97
68771,Female,38,High School,3.98
68772,Male,48,Bachelor,4.03
68773,Other,34,Master,1.94
68774,Male,44,PhD,2.26
68775,Female,58,High School,3.48
68776,Female,36,High School,2.44
68777,Female,55,High School,1.61
68778,Female,31,High School,4.13
68779,Other,29,Bachelor,3.77
68780,Female,37,PhD,1.96
68781,Female,38,PhD,1.14
68782,Male,53,High School,1.67
68783,Male,25,Bachelor,2.32
68784,Male,56,Bachelor,2.57
68785,Female,33,Bachelor,1.25
68786,Male,23,Bachelor,2.64
68787,Male,37,Bachelor,4.66
68788,Male,28,Bachelor,1.8
68789,Male,26,High School,2.38
68790,Male,56,High School,4.36
68791,Male,31,Bachelor,1.5
68792,Female,37,Bachelor,1.23
68793,Male,41,High School,3.95
68794,Female,48,Bachelor,2.7
68795,Female,29,Master,4.68
68796,Male,24,Bachelor,1.66
68797,Female,56,High School,1.07
68798,Female,24,High School,4.24
68799,Female,38,Bachelor,4.43
68800,Female,31,Bachelor,3.41
68801,Male,58,High School,2.32
68802,Female,43,Bachelor,3.12
68803,Female,39,High School,4.26
68804,Male,55,Bachelor,3.69
68805,Male,52,Bachelor,2.0
68806,Female,55,High School,1.88
68807,Male,52,Master,3.59
68808,Female,34,Bachelor,3.45
68809,Male,54,Bachelor,4.74
68810,Female,27,Bachelor,1.64
68811,Male,35,Bachelor,2.4
68812,Male,33,Bachelor,3.97
68813,Female,45,Master,3.66
68814,Female,37,Bachelor,2.71
68815,Female,22,Bachelor,2.24
68816,Male,24,High School,2.78
68817,Female,37,High School,2.38
68818,Female,23,High School,2.53
68819,Male,53,High School,2.52
68820,Other,25,Bachelor,2.35
68821,Male,29,Bachelor,1.57
68822,Male,38,Bachelor,1.67
68823,Female,60,Master,2.98
68824,Female,60,Master,1.86
68825,Female,42,Master,3.71
68826,Female,42,High School,3.67
68827,Male,39,PhD,1.08
68828,Other,27,Master,1.82
68829,Male,41,High School,4.02
68830,Female,56,Bachelor,3.65
68831,Female,56,Master,4.45
68832,Male,59,High School,3.22
68833,Female,27,Master,4.2
68834,Female,51,Bachelor,2.54
68835,Female,26,Master,4.42
68836,Male,56,Bachelor,3.14
68837,Female,49,Master,3.76
68838,Female,51,High School,1.01
68839,Female,33,Bachelor,1.82
68840,Female,43,Master,2.19
68841,Male,51,High School,2.39
68842,Other,27,Master,3.99
68843,Male,30,High School,3.96
68844,Male,36,PhD,3.8
68845,Female,51,Master,2.93
68846,Male,46,High School,3.49
68847,Female,45,Bachelor,4.51
68848,Female,58,Bachelor,2.97
68849,Male,24,High School,1.14
68850,Female,31,High School,1.78
68851,Female,52,High School,4.56
68852,Male,28,Bachelor,3.1
68853,Male,36,Master,3.25
68854,Male,51,PhD,2.06
68855,Female,40,High School,1.8
68856,Male,54,PhD,2.14
68857,Male,58,High School,1.72
68858,Female,26,Bachelor,2.47
68859,Male,23,High School,2.07
68860,Female,40,High School,1.31
68861,Female,55,Master,2.82
68862,Female,47,Master,4.73
68863,Female,30,Bachelor,1.09
68864,Male,38,Master,3.29
68865,Female,26,Bachelor,1.55
68866,Male,22,Master,2.3
68867,Female,52,Master,1.81
68868,Male,34,Bachelor,1.22
68869,Male,25,Bachelor,4.08
68870,Female,33,Bachelor,1.36
68871,Male,39,High School,1.59
68872,Female,35,Bachelor,4.93
68873,Female,35,Master,3.15
68874,Female,37,High School,2.86
68875,Male,51,Bachelor,3.33
68876,Male,30,PhD,4.53
68877,Other,39,Bachelor,2.13
68878,Male,60,High School,2.36
68879,Female,24,Bachelor,3.42
68880,Female,31,PhD,4.7
68881,Male,60,Bachelor,2.42
68882,Male,26,High School,3.91
68883,Female,42,High School,2.58
68884,Female,26,High School,2.89
68885,Female,56,High School,2.1
68886,Female,52,High School,4.66
68887,Female,45,Bachelor,1.3
68888,Male,34,Master,2.18
68889,Female,54,Bachelor,1.97
68890,Female,25,Master,1.08
68891,Male,59,Master,3.99
68892,Male,57,Bachelor,3.57
68893,Male,40,High School,4.94
68894,Male,27,High School,3.7
68895,Female,46,High School,2.86
68896,Male,51,PhD,2.79
68897,Male,44,Bachelor,2.32
68898,Female,42,High School,3.94
68899,Male,25,Master,3.73
68900,Female,42,Bachelor,2.88
68901,Male,28,Master,3.95
68902,Female,34,Bachelor,4.91
68903,Male,31,Bachelor,2.53
68904,Female,29,Bachelor,3.61
68905,Female,53,High School,1.74
68906,Male,41,High School,4.23
68907,Female,34,Bachelor,3.53
68908,Male,50,Bachelor,4.17
68909,Female,22,Bachelor,2.41
68910,Female,30,Bachelor,3.89
68911,Male,55,Bachelor,4.7
68912,Male,59,Bachelor,3.17
68913,Other,35,Bachelor,1.21
68914,Female,54,Bachelor,3.16
68915,Female,26,Bachelor,4.45
68916,Female,58,Bachelor,1.04
68917,Female,30,Bachelor,2.13
68918,Male,55,Bachelor,1.16
68919,Other,34,Bachelor,3.92
68920,Other,43,High School,2.94
68921,Other,51,Bachelor,4.0
68922,Female,60,High School,4.15
68923,Female,59,Bachelor,3.83
68924,Female,33,Bachelor,1.13
68925,Female,44,Master,1.6
68926,Female,26,Bachelor,3.49
68927,Male,29,Master,3.65
68928,Female,60,High School,1.07
68929,Female,46,High School,4.66
68930,Female,38,Master,2.67
68931,Female,23,PhD,2.84
68932,Male,34,High School,1.8
68933,Male,50,Bachelor,1.98
68934,Male,40,Master,3.73
68935,Female,54,Bachelor,2.91
68936,Male,32,Bachelor,3.96
68937,Male,22,Bachelor,4.56
68938,Male,30,Bachelor,4.62
68939,Female,31,High School,1.4
68940,Female,35,Bachelor,2.37
68941,Male,47,High School,3.48
68942,Female,36,Bachelor,3.01
68943,Male,57,High School,3.18
68944,Male,43,High School,4.28
68945,Male,59,Bachelor,4.83
68946,Female,43,Master,3.77
68947,Female,58,Bachelor,3.18
68948,Male,23,Master,4.39
68949,Female,30,High School,4.28
68950,Female,35,Bachelor,2.71
68951,Female,25,Master,2.5
68952,Female,36,Bachelor,3.44
68953,Female,32,Master,2.79
68954,Male,36,Master,2.32
68955,Female,39,High School,2.83
68956,Female,25,High School,1.11
68957,Male,60,High School,4.32
68958,Female,48,Bachelor,3.62
68959,Female,44,High School,4.79
68960,Female,25,High School,2.57
68961,Male,46,High School,3.19
68962,Male,59,Bachelor,3.63
68963,Male,57,Bachelor,2.68
68964,Female,51,Bachelor,3.0
68965,Male,55,Bachelor,3.07
68966,Male,50,High School,4.39
68967,Male,29,Bachelor,3.23
68968,Male,53,Bachelor,1.31
68969,Male,34,Bachelor,1.91
68970,Male,26,Bachelor,3.59
68971,Male,36,Bachelor,2.47
68972,Male,46,PhD,4.99
68973,Female,57,Bachelor,2.37
68974,Male,33,Bachelor,4.75
68975,Female,38,Bachelor,3.69
68976,Male,43,Master,3.43
68977,Female,50,High School,2.43
68978,Male,45,Bachelor,4.38
68979,Female,41,High School,2.66
68980,Male,60,High School,1.57
68981,Female,35,High School,4.58
68982,Female,51,High School,2.18
68983,Male,57,Bachelor,2.42
68984,Male,25,Bachelor,2.51
68985,Female,55,High School,3.02
68986,Female,46,Bachelor,2.46
68987,Male,22,Bachelor,4.71
68988,Male,31,Bachelor,2.62
68989,Female,42,Bachelor,1.36
68990,Female,24,Bachelor,1.03
68991,Male,47,Master,1.32
68992,Male,42,High School,3.89
68993,Female,52,High School,4.02
68994,Male,48,High School,4.83
68995,Female,25,Bachelor,3.27
68996,Male,51,High School,3.71
68997,Male,25,Master,4.5
68998,Male,41,Master,4.21
68999,Female,46,High School,2.89
69000,Male,55,High School,1.88
69001,Male,57,Master,1.72
69002,Male,38,Bachelor,2.8
69003,Female,58,Bachelor,4.03
69004,Male,41,Bachelor,4.89
69005,Female,47,High School,2.44
69006,Male,22,High School,1.75
69007,Male,26,Bachelor,4.98
69008,Female,30,Bachelor,4.09
69009,Female,52,Bachelor,2.32
69010,Male,23,Master,4.08
69011,Female,49,Bachelor,4.29
69012,Male,49,High School,4.72
69013,Male,46,Master,2.67
69014,Female,29,High School,2.66
69015,Male,40,Bachelor,1.07
69016,Female,51,Bachelor,4.86
69017,Male,48,PhD,3.46
69018,Female,51,High School,4.83
69019,Male,45,PhD,3.13
69020,Male,34,Bachelor,3.39
69021,Male,25,Bachelor,4.46
69022,Female,54,Bachelor,1.93
69023,Other,48,Master,4.92
69024,Male,40,Bachelor,4.11
69025,Female,50,PhD,3.69
69026,Male,51,Bachelor,1.96
69027,Female,52,Bachelor,2.99
69028,Female,22,Bachelor,4.85
69029,Male,43,High School,1.24
69030,Female,59,High School,2.91
69031,Male,60,High School,1.37
69032,Female,41,Bachelor,4.96
69033,Other,28,Bachelor,1.04
69034,Female,22,Bachelor,2.25
69035,Male,30,High School,3.23
69036,Female,44,High School,2.7
69037,Male,53,Bachelor,1.93
69038,Female,38,Bachelor,2.17
69039,Male,42,Master,4.84
69040,Male,27,High School,1.95
69041,Male,59,High School,3.02
69042,Male,53,Bachelor,2.64
69043,Female,36,Bachelor,3.73
69044,Male,49,Bachelor,1.91
69045,Male,32,Master,1.57
69046,Female,29,Bachelor,2.11
69047,Male,43,Bachelor,4.22
69048,Male,59,High School,1.31
69049,Female,54,High School,1.86
69050,Male,45,PhD,3.15
69051,Female,44,High School,4.69
69052,Male,24,High School,1.58
69053,Male,31,Bachelor,3.82
69054,Male,40,Bachelor,2.95
69055,Male,45,Bachelor,3.05
69056,Male,33,Master,1.92
69057,Male,60,High School,4.16
69058,Female,46,Bachelor,3.17
69059,Female,44,High School,4.32
69060,Female,24,Bachelor,1.6
69061,Other,35,Bachelor,2.02
69062,Female,31,High School,2.87
69063,Male,58,PhD,4.82
69064,Female,54,PhD,3.49
69065,Female,35,Master,4.67
69066,Male,59,Master,3.04
69067,Male,51,Bachelor,2.84
69068,Male,45,Bachelor,2.88
69069,Female,39,Bachelor,2.45
69070,Male,59,Bachelor,2.68
69071,Male,46,Bachelor,1.22
69072,Male,40,Master,3.15
69073,Male,47,Bachelor,1.29
69074,Female,53,Bachelor,3.69
69075,Male,38,Master,2.49
69076,Male,57,Bachelor,3.29
69077,Male,33,Bachelor,2.32
69078,Male,50,Bachelor,4.09
69079,Male,39,High School,1.03
69080,Male,34,Bachelor,1.55
69081,Male,32,Bachelor,4.38
69082,Male,54,Bachelor,1.62
69083,Male,41,Master,4.91
69084,Male,55,Bachelor,4.38
69085,Female,31,Bachelor,4.04
69086,Male,46,High School,1.63
