Employee_ID,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Promotions
79134,31,21,5,75,1
79135,31,27,3,100,0
79136,4,9,12,50,2
79137,32,14,13,100,2
79138,5,15,13,75,0
79139,2,19,1,75,0
79140,46,9,6,75,0
79141,39,14,12,75,1
79142,18,28,1,75,2
79143,22,9,4,100,2
79144,32,19,11,100,2
79145,30,8,3,75,0
79146,39,18,14,25,0
79147,16,23,7,50,2
79148,0,6,8,100,1
79149,17,14,2,25,0
79150,28,25,3,0,0
79151,2,28,5,0,2
79152,36,24,2,100,1
79153,7,8,6,0,2
79154,48,8,14,75,2
79155,3,10,10,75,1
79156,20,2,8,50,1
79157,30,0,0,0,2
79158,31,17,11,25,0
79159,26,4,2,0,0
79160,5,1,1,25,1
79161,35,17,11,75,0
79162,4,24,6,50,1
79163,12,13,6,100,1
79164,20,18,13,50,2
79165,5,12,7,0,0
79166,38,14,13,25,2
79167,43,6,0,100,2
79168,18,21,13,100,0
79169,8,14,5,75,2
79170,0,13,12,0,0
79171,16,24,11,100,0
79172,24,12,0,25,2
79173,8,18,8,100,1
79174,6,16,12,75,1
79175,6,21,10,75,2
79176,30,7,7,50,1
79177,47,0,0,25,2
79178,46,2,4,0,0
79179,37,9,7,100,0
79180,5,16,2,100,1
79181,18,1,4,100,2
79182,28,1,0,75,0
79183,34,22,4,100,1
79184,17,28,4,0,1
79185,25,13,8,100,0
79186,47,3,5,50,0
79187,42,24,10,75,1
79188,13,21,3,50,1
79189,46,15,8,75,2
79190,49,27,1,75,2
79191,11,18,1,75,0
79192,7,19,2,75,1
79193,15,22,13,0,1
79194,49,26,3,0,1
79195,14,4,9,25,2
79196,4,6,14,50,2
79197,23,15,7,100,2
79198,15,27,5,50,2
79199,0,26,9,50,1
79200,46,3,14,0,0
79201,48,19,12,25,1
79202,45,25,9,0,2
79203,31,27,3,100,2
79204,8,5,8,25,1
79205,8,7,10,75,0
79206,9,21,12,25,0
79207,0,6,13,50,1
79208,6,14,11,75,2
79209,11,20,0,0,1
79210,38,28,11,75,1
79211,40,11,6,25,1
79212,9,16,2,100,1
79213,18,23,4,0,1
79214,6,24,5,75,1
79215,48,24,3,25,1
79216,25,1,14,75,0
79217,47,17,7,50,1
79218,1,3,11,100,0
79219,17,28,0,100,1
79220,34,0,14,50,1
79221,27,6,4,50,2
79222,18,29,14,0,0
79223,16,29,1,25,1
79224,38,7,7,50,2
79225,35,24,14,100,0
79226,16,11,0,75,0
79227,29,22,0,100,2
79228,15,27,2,50,0
79229,8,27,0,75,0
79230,6,10,14,25,0
79231,26,13,1,100,1
79232,6,15,9,25,0
79233,8,2,10,100,1
79234,22,7,1,25,1
79235,30,23,12,75,1
79236,33,9,12,75,2
79237,6,8,7,50,1
79238,27,21,5,25,1
79239,34,26,1,100,1
79240,21,2,12,75,1
79241,48,5,3,0,1
79242,27,9,14,75,2
79243,48,27,14,50,2
79244,41,24,2,100,0
79245,48,16,1,0,2
79246,43,2,7,100,0
79247,1,2,2,0,0
79248,46,23,13,25,2
79249,37,14,4,50,2
79250,33,1,12,0,1
79251,1,6,5,0,2
79252,30,6,8,75,0
79253,29,2,2,0,1
79254,16,13,3,0,2
79255,14,26,13,25,0
79256,22,6,8,75,1
79257,34,4,3,75,1
79258,5,19,14,25,0
79259,20,20,6,75,0
79260,26,14,8,50,2
79261,20,25,1,50,2
79262,11,19,4,50,0
79263,34,17,7,100,2
79264,37,9,7,100,1
79265,27,11,6,25,1
79266,49,4,9,25,0
79267,13,12,13,50,2
79268,27,28,2,50,0
79269,37,18,14,100,2
79270,14,7,0,0,1
79271,0,5,6,75,2
79272,15,29,9,50,0
79273,49,17,6,50,2
79274,22,13,4,100,2
79275,23,1,1,0,2
79276,46,3,12,25,1
79277,32,12,0,75,2
79278,23,1,13,0,0
79279,28,22,8,100,1
79280,5,26,8,25,0
79281,10,6,0,75,1
79282,34,26,9,50,2
79283,16,3,14,50,2
79284,6,17,0,0,2
79285,24,27,13,50,0
79286,45,25,13,25,2
79287,42,22,14,0,2
79288,3,20,14,100,0
79289,7,1,12,25,1
79290,43,2,14,0,1
79291,14,28,12,50,1
79292,13,4,6,25,1
79293,28,8,14,50,1
79294,33,26,2,50,1
79295,19,9,3,50,1
79296,9,0,8,50,0
79297,44,1,4,50,0
79298,16,24,10,100,0
79299,31,11,10,100,2
79300,18,12,1,25,1
79301,35,22,0,25,2
79302,49,7,3,25,2
79303,28,2,9,25,1
79304,5,18,9,25,1
79305,45,17,4,75,0
79306,41,17,7,25,2
79307,48,1,13,25,0
79308,38,11,3,100,1
79309,9,10,12,50,2
79310,5,0,12,100,2
79311,36,12,5,0,0
79312,0,28,5,0,0
79313,47,19,14,0,1
79314,39,12,10,75,0
79315,46,23,13,0,1
79316,0,14,5,75,1
79317,0,29,0,75,0
79318,21,4,2,100,1
79319,37,6,4,0,0
79320,2,29,4,0,1
79321,47,9,6,50,0
79322,39,28,11,50,0
79323,26,27,11,75,2
79324,46,4,14,50,1
79325,13,5,9,0,0
79326,2,0,8,50,2
79327,49,14,7,25,1
79328,45,24,8,100,1
79329,38,21,7,100,0
79330,7,28,5,50,1
79331,49,26,9,25,2
79332,1,16,8,0,0
79333,2,4,8,25,2
79334,41,11,12,0,1
79335,22,13,10,100,2
79336,37,11,4,50,0
79337,9,4,3,25,2
79338,41,27,7,100,2
79339,7,26,13,25,2
79340,10,7,5,100,1
79341,10,13,12,0,2
79342,3,10,10,100,1
79343,47,15,8,0,2
79344,47,16,4,100,1
79345,26,9,11,100,2
79346,40,12,14,75,2
79347,18,29,8,0,0
79348,18,25,3,75,0
79349,17,3,8,50,1
79350,6,15,10,25,2
79351,44,7,0,75,0
79352,43,19,1,25,2
79353,23,22,1,50,0
79354,23,5,12,75,2
79355,19,13,3,25,2
79356,24,14,14,100,0
79357,14,24,9,0,2
79358,16,19,11,0,0
79359,42,3,12,100,0
79360,42,25,9,25,2
79361,38,22,2,100,0
79362,45,28,10,0,2
79363,9,27,1,50,1
79364,32,29,0,50,2
79365,34,5,2,25,0
79366,48,8,8,50,1
79367,18,19,7,50,1
79368,10,13,7,25,0
79369,2,5,10,25,2
79370,6,15,4,75,1
79371,4,2,13,0,1
79372,9,19,2,75,2
79373,42,9,5,0,0
79374,10,26,12,25,0
79375,48,16,1,0,2
79376,12,29,4,75,1
79377,9,29,13,25,2
79378,8,23,2,0,0
79379,9,9,4,50,2
79380,6,21,7,0,1
79381,38,25,8,50,0
79382,49,14,5,75,2
79383,15,29,8,50,2
79384,42,26,14,25,1
79385,12,29,7,100,2
79386,8,25,0,50,1
79387,28,12,1,25,2
79388,13,21,14,25,0
79389,5,22,13,0,0
79390,35,29,7,100,1
79391,9,20,8,50,2
79392,17,17,7,25,0
79393,12,19,6,100,1
79394,39,29,14,100,0
79395,3,13,3,100,2
79396,20,0,3,100,0
79397,48,19,11,100,0
79398,33,28,7,50,0
79399,10,2,9,100,2
79400,3,0,1,0,1
79401,5,5,1,25,1
79402,5,7,0,25,1
79403,14,26,13,50,0
79404,20,15,7,75,1
79405,9,19,10,50,0
79406,23,29,4,50,0
79407,19,0,11,50,1
79408,11,28,3,0,1
79409,5,21,13,50,0
79410,37,29,2,75,2
79411,17,12,7,100,0
79412,38,4,3,25,2
79413,35,28,7,50,1
79414,41,18,9,25,1
79415,48,16,1,50,2
79416,20,6,7,75,1
79417,10,17,5,100,2
79418,42,22,14,0,0
79419,38,6,13,25,0
79420,23,14,10,75,2
79421,4,19,0,100,2
79422,31,15,4,75,2
79423,24,4,1,25,2
79424,28,6,5,0,2
79425,24,15,1,50,0
79426,30,13,7,0,0
79427,6,23,14,100,1
79428,33,14,0,75,2
79429,31,0,12,0,1
79430,48,19,9,75,1
79431,40,16,13,75,2
79432,27,13,11,0,1
79433,35,14,7,100,2
79434,3,29,0,75,1
79435,15,18,10,75,1
79436,10,13,13,75,0
79437,39,29,3,0,2
79438,26,2,0,50,0
79439,26,14,5,0,0
79440,0,27,7,100,2
79441,48,2,14,0,1
79442,13,13,3,50,1
79443,0,0,5,25,0
79444,32,6,12,75,1
79445,34,6,1,50,2
79446,33,16,6,25,1
79447,1,1,4,100,2
79448,6,22,4,50,1
79449,10,22,14,25,1
79450,33,25,11,50,2
79451,32,12,9,75,0
79452,28,1,6,25,1
79453,48,29,2,100,2
79454,46,23,7,100,1
79455,13,12,7,50,0
79456,48,8,2,25,0
79457,18,20,14,100,2
79458,21,26,10,100,1
79459,27,5,14,100,2
79460,32,29,5,50,0
79461,40,1,1,0,2
79462,24,27,9,0,1
79463,40,6,13,0,0
79464,33,3,10,0,2
79465,12,15,5,100,0
79466,9,9,1,50,1
79467,33,27,13,50,0
79468,1,1,14,75,0
79469,17,0,4,75,2
79470,6,26,3,25,0
79471,1,24,12,0,2
79472,12,29,1,0,1
79473,17,11,13,50,2
79474,7,5,8,100,0
79475,14,9,10,75,0
79476,13,19,13,50,1
79477,10,16,0,25,1
79478,44,26,6,50,2
79479,6,25,14,25,2
79480,47,5,1,25,2
79481,49,29,14,75,0
79482,15,7,14,75,2
79483,38,13,1,25,1
79484,32,28,3,50,2
79485,24,2,14,100,2
79486,5,21,8,75,2
79487,49,12,10,100,0
79488,3,15,1,25,0
79489,48,8,12,25,2
79490,1,11,3,100,2
79491,35,22,14,100,1
79492,16,5,8,0,2
79493,46,9,6,25,2
79494,19,22,10,50,1
79495,22,29,1,100,0
79496,32,25,2,100,0
79497,11,6,4,0,1
79498,8,14,2,100,2
79499,4,26,0,75,2
79500,38,0,3,100,1
79501,20,9,4,75,2
79502,31,12,6,25,0
79503,21,18,9,0,1
79504,10,12,9,100,1
79505,8,15,1,25,1
79506,15,0,6,0,2
79507,13,24,6,75,0
79508,36,23,0,0,2
79509,13,21,2,50,2
79510,2,17,11,50,0
79511,17,26,2,25,2
79512,1,0,5,75,0
79513,46,4,9,100,0
79514,10,4,7,50,1
79515,49,1,3,0,1
79516,5,9,1,25,2
79517,47,25,12,25,1
79518,18,18,7,25,0
79519,7,26,14,50,1
79520,27,19,0,25,0
79521,46,17,10,25,0
79522,24,19,14,50,1
79523,46,25,2,75,2
79524,3,9,0,50,0
79525,3,6,13,50,2
79526,12,12,11,75,0
79527,48,0,11,75,2
79528,4,13,10,25,0
79529,35,23,12,100,1
79530,33,13,7,0,2
79531,15,15,14,75,1
79532,25,27,12,0,0
79533,9,6,10,100,2
79534,30,23,1,25,0
79535,23,21,13,25,1
79536,48,23,5,25,0
79537,9,8,0,0,0
79538,24,1,12,0,0
79539,25,10,8,100,0
79540,5,4,9,75,2
79541,15,28,2,75,0
79542,37,2,12,0,1
79543,20,29,10,0,1
79544,35,29,14,50,0
79545,24,7,1,0,1
79546,46,20,10,50,1
79547,25,1,8,0,1
79548,48,17,12,100,2
79549,24,22,4,25,0
79550,10,20,9,75,2
79551,10,24,14,0,1
79552,47,13,11,25,1
79553,45,20,6,0,0
79554,33,11,9,0,1
79555,49,26,0,75,1
79556,21,23,6,50,1
79557,21,2,8,25,2
79558,12,23,6,50,0
79559,43,12,12,25,1
79560,2,19,11,100,1
79561,14,5,12,0,1
79562,44,17,10,0,2
79563,20,10,9,75,0
79564,31,9,4,0,0
79565,31,20,0,75,2
79566,29,18,7,50,1
79567,44,19,11,100,1
79568,18,25,10,100,1
79569,28,14,12,75,1
79570,4,8,6,50,0
79571,41,19,2,50,2
79572,47,22,13,50,1
79573,44,29,12,0,2
79574,9,16,9,25,0
79575,26,24,13,50,0
79576,17,9,8,25,1
79577,22,26,4,100,2
79578,35,1,1,25,1
79579,40,23,6,100,2
79580,43,12,5,75,1
79581,11,27,9,75,1
79582,28,25,1,25,1
79583,18,29,13,75,2
79584,34,13,8,0,2
79585,42,19,5,75,2
79586,13,12,3,50,0
79587,24,18,2,50,2
79588,27,27,4,100,0
79589,43,20,6,25,2
79590,39,16,14,75,1
79591,34,15,12,25,2
79592,30,3,6,0,2
79593,49,16,12,100,2
79594,42,22,3,100,2
79595,24,5,11,25,1
79596,4,8,11,50,1
79597,47,6,1,25,1
79598,9,26,8,25,0
79599,27,5,11,0,0
79600,11,21,3,100,0
79601,9,12,4,100,0
79602,10,11,6,100,1
79603,28,2,14,0,1
79604,40,25,10,75,1
79605,40,16,13,100,1
79606,41,2,11,25,1
79607,28,5,6,75,0
79608,39,25,4,100,0
79609,31,17,7,75,1
79610,5,3,5,75,1
79611,5,11,13,25,2
79612,8,8,5,50,1
79613,36,22,13,75,1
79614,24,24,14,25,2
79615,28,2,1,75,1
79616,4,28,10,75,1
79617,27,4,4,75,1
79618,43,10,1,25,0
79619,27,2,1,50,0
79620,8,14,14,0,2
79621,4,26,9,75,1
79622,17,3,10,50,1
79623,25,25,8,75,2
79624,29,18,6,25,2
79625,13,27,7,75,2
79626,48,11,8,75,0
79627,3,14,4,25,1
79628,19,12,12,100,2
79629,30,3,1,75,1
79630,18,3,12,0,2
79631,24,22,11,50,0
79632,8,18,13,50,2
79633,40,15,6,50,2
79634,45,14,0,0,0
79635,41,9,6,0,0
79636,11,2,11,25,2
79637,29,27,0,50,1
79638,30,12,4,100,1
79639,43,10,0,75,0
79640,25,23,0,25,1
79641,22,28,2,75,0
79642,19,11,4,25,1
79643,3,25,8,0,1
79644,9,13,6,75,0
79645,41,6,10,50,2
79646,45,18,0,25,2
79647,48,17,12,25,0
79648,28,6,4,75,2
79649,5,13,6,25,0
79650,25,2,13,75,2
79651,19,17,3,100,0
79652,38,2,14,50,1
79653,43,7,12,75,1
79654,42,1,13,50,0
79655,43,24,7,100,2
79656,13,8,0,25,1
79657,17,19,12,25,2
79658,17,21,5,100,2
79659,16,8,3,100,0
79660,26,7,2,50,1
79661,9,19,4,25,0
79662,44,10,13,100,0
79663,32,2,11,100,2
79664,43,0,11,50,0
79665,40,9,4,75,2
79666,19,11,8,25,1
79667,19,5,7,0,2
79668,4,2,11,25,1
79669,13,19,1,0,0
79670,19,21,2,25,0
79671,34,21,7,25,2
79672,47,29,2,0,0
79673,11,3,10,0,1
79674,1,5,6,25,1
79675,47,13,12,50,0
79676,34,17,5,75,2
79677,31,11,6,50,0
79678,30,6,8,0,1
79679,15,29,14,50,1
79680,15,2,9,100,2
79681,3,14,13,25,2
79682,31,13,9,100,1
79683,45,11,9,0,1
79684,15,25,8,25,1
79685,10,28,12,25,0
79686,39,24,11,75,1
79687,2,9,8,75,0
79688,22,2,9,0,1
79689,47,19,0,100,2
79690,7,3,9,50,2
79691,10,19,4,0,0
79692,21,12,4,25,1
79693,43,22,14,50,2
79694,5,18,4,25,0
79695,48,29,0,0,2
79696,3,12,4,25,0
79697,42,9,11,0,1
79698,43,10,2,25,0
79699,38,27,4,25,2
79700,11,27,14,0,1
79701,17,8,2,75,1
79702,4,20,0,0,2
79703,5,22,8,75,2
79704,2,2,3,100,2
79705,49,13,4,50,2
79706,12,24,1,50,2
79707,30,2,12,50,0
79708,47,7,5,50,1
79709,30,25,4,25,1
79710,44,16,13,100,1
79711,23,4,14,50,2
79712,6,0,11,50,0
79713,18,15,5,25,0
79714,25,22,13,0,0
79715,27,26,12,100,0
79716,7,22,14,75,0
79717,6,15,9,50,2
79718,45,0,2,75,1
79719,32,11,5,75,1
79720,0,1,12,25,2
79721,34,4,3,100,0
79722,5,18,7,0,2
79723,29,2,12,75,1
79724,2,17,10,25,1
79725,1,6,7,50,1
79726,31,28,6,25,0
79727,18,18,0,75,1
79728,39,1,12,100,0
79729,19,28,6,100,2
79730,19,25,13,25,1
79731,33,21,13,0,2
79732,31,20,11,100,0
79733,39,23,12,50,0
79734,38,12,2,0,2
79735,9,1,2,75,2
79736,6,24,4,75,1
79737,36,5,7,75,0
79738,43,8,6,0,1
79739,39,29,9,50,1
79740,19,29,9,50,0
79741,7,22,12,100,1
79742,4,27,8,0,0
79743,21,29,4,75,2
79744,30,10,3,100,0
79745,35,27,14,25,2
79746,28,14,6,100,0
79747,18,19,13,100,1
79748,21,22,5,50,2
79749,48,28,12,75,0
79750,11,4,13,100,0
79751,30,27,8,75,2
79752,37,0,7,75,1
79753,26,1,14,50,1
79754,21,28,3,100,0
79755,24,4,8,75,1
79756,22,15,2,0,0
79757,15,6,0,75,0
79758,23,23,12,0,1
79759,10,14,6,100,2
79760,6,10,6,100,2
79761,49,18,1,100,2
79762,41,5,5,50,2
79763,16,20,4,25,1
79764,25,21,7,100,2
79765,22,26,10,50,0
79766,46,23,13,75,2
79767,28,26,8,75,1
79768,19,11,8,50,0
79769,0,15,4,75,1
79770,2,8,5,50,0
79771,33,8,12,50,2
79772,6,14,7,100,0
79773,17,1,10,100,1
79774,43,12,7,0,0
79775,2,11,10,50,0
79776,7,5,14,100,0
79777,1,16,12,75,0
79778,19,23,1,0,2
79779,2,18,1,100,1
79780,38,9,7,50,0
79781,2,2,2,25,1
79782,6,2,6,75,1
79783,43,1,3,25,2
79784,0,4,7,0,1
79785,1,2,10,50,2
79786,23,10,2,0,1
79787,3,16,9,25,1
79788,19,10,7,75,1
79789,18,29,14,75,0
79790,35,6,6,75,0
79791,42,24,0,75,1
79792,29,8,0,75,2
79793,45,18,10,25,2
79794,47,3,10,75,1
79795,44,25,5,50,1
79796,21,27,12,75,0
79797,48,10,13,25,2
79798,19,14,3,0,0
79799,48,13,14,0,0
79800,46,10,7,100,0
79801,30,7,1,0,2
79802,10,6,2,100,0
79803,6,12,2,100,2
79804,25,14,5,0,1
79805,20,12,0,25,0
79806,27,5,0,100,2
79807,3,25,14,100,2
79808,13,26,0,100,0
79809,6,12,12,100,1
79810,33,20,3,25,2
79811,1,10,0,100,0
79812,0,8,2,50,1
79813,39,11,5,100,2
79814,32,6,8,25,0
79815,4,10,14,75,2
79816,10,14,1,25,1
79817,38,12,14,50,1
79818,45,17,7,50,2
79819,24,9,14,0,1
79820,11,21,1,75,1
79821,16,20,13,50,1
79822,16,17,10,50,0
79823,30,1,1,100,0
79824,21,15,3,0,2
79825,24,23,1,25,1
79826,39,3,9,75,1
79827,7,22,11,50,2
79828,33,10,12,25,0
79829,10,22,0,25,0
79830,47,26,9,50,1
79831,6,7,6,0,1
79832,26,18,10,0,1
79833,17,1,6,50,1
79834,28,2,9,25,2
79835,38,15,9,100,0
79836,42,13,11,0,0
79837,43,7,8,0,0
79838,41,20,8,0,1
79839,27,25,12,100,1
79840,17,23,1,50,2
79841,29,28,2,75,2
79842,38,28,14,25,0
79843,47,4,11,25,0
79844,27,13,14,25,2
79845,21,10,10,50,0
79846,19,28,13,50,0
79847,4,27,10,50,1
79848,27,18,11,0,0
79849,8,13,13,75,1
79850,34,22,0,75,0
79851,47,18,8,50,1
79852,35,13,14,75,0
79853,42,24,0,25,0
79854,12,20,12,0,0
79855,27,2,6,100,0
79856,18,0,8,25,2
79857,48,28,11,100,2
79858,31,24,10,25,2
79859,48,8,10,0,1
79860,41,28,7,75,1
79861,46,18,13,50,2
79862,24,9,12,0,1
79863,29,22,3,0,1
79864,17,23,9,100,0
79865,31,23,12,50,1
79866,45,27,8,75,2
79867,29,4,0,50,0
79868,13,27,3,50,2
79869,43,15,11,25,1
79870,13,27,1,50,0
79871,46,3,1,25,1
79872,40,24,3,0,2
79873,10,20,0,50,2
79874,5,1,10,0,2
79875,12,18,13,25,0
79876,45,22,9,100,1
79877,17,10,0,50,1
79878,5,28,14,100,0
79879,31,13,9,75,2
79880,33,8,3,0,1
79881,25,5,9,75,1
79882,45,15,5,25,2
79883,0,23,1,25,0
79884,11,23,4,50,1
79885,47,8,12,25,2
79886,26,24,1,100,0
79887,41,7,10,0,1
79888,28,28,10,0,0
79889,31,8,6,0,2
79890,8,23,3,50,1
79891,32,14,13,50,2
79892,8,25,13,0,2
79893,2,1,10,0,2
79894,43,1,9,0,0
79895,22,10,2,25,0
79896,19,24,2,100,1
79897,3,7,11,0,1
79898,17,13,3,0,1
79899,23,25,5,0,0
79900,11,18,11,75,0
79901,13,4,5,50,0
79902,47,23,8,75,1
79903,31,9,7,25,0
79904,13,8,8,25,0
79905,18,4,11,0,2
79906,10,18,0,75,1
79907,43,19,8,100,1
79908,36,25,8,25,0
79909,41,17,5,75,1
79910,9,24,1,25,1
79911,36,20,1,25,2
79912,45,3,12,25,0
79913,29,11,0,0,0
79914,15,4,6,100,0
79915,27,28,0,0,1
79916,37,5,11,25,2
79917,13,29,14,0,2
79918,41,23,0,100,0
79919,16,24,11,50,2
79920,5,8,0,50,2
79921,48,14,13,100,1
79922,4,24,6,100,1
79923,37,21,2,50,1
79924,42,25,6,100,0
79925,1,1,3,100,2
79926,48,0,13,75,0
79927,47,10,14,100,0
79928,6,28,10,0,1
79929,45,13,1,75,0
79930,9,8,12,50,2
79931,5,14,1,0,2
79932,24,24,2,25,1
79933,3,29,3,100,2
79934,40,14,9,50,1
79935,33,2,5,50,1
79936,14,7,3,75,1
79937,47,19,8,75,0
79938,7,17,4,100,0
79939,11,5,1,0,2
79940,16,7,0,50,0
79941,26,19,7,100,0
79942,5,8,9,75,1
79943,34,4,14,50,2
79944,34,19,11,75,2
79945,44,18,5,25,0
79946,6,10,9,25,0
79947,3,27,9,50,1
79948,8,25,11,0,1
79949,35,5,3,0,0
79950,48,17,12,50,0
79951,40,16,12,0,2
79952,1,11,2,25,0
79953,31,14,9,100,0
79954,31,20,4,50,0
79955,24,13,11,75,0
79956,9,15,1,0,1
79957,10,20,7,25,0
79958,7,10,1,75,2
79959,29,18,6,25,1
79960,31,28,7,50,0
79961,38,9,2,75,1
79962,24,1,8,25,2
79963,12,16,5,75,1
79964,6,3,5,25,2
79965,34,14,0,100,1
79966,5,15,13,75,1
79967,19,16,3,75,0
79968,27,1,2,100,2
79969,17,24,10,50,0
79970,10,17,1,75,2
79971,11,14,10,0,1
79972,2,23,7,25,2
79973,36,2,3,25,1
79974,5,29,4,0,2
79975,2,28,7,25,0
79976,33,19,5,25,2
79977,26,4,0,100,0
79978,40,18,2,100,1
79979,18,7,3,100,0
79980,41,22,11,0,0
79981,45,23,12,0,0
79982,22,17,1,75,1
79983,9,20,4,50,2
79984,17,14,1,0,0
79985,29,23,4,50,1
79986,31,2,8,50,1
79987,9,9,13,50,1
79988,44,29,10,75,2
79989,21,21,2,100,0
79990,19,18,1,100,2
79991,47,14,1,0,1
79992,7,26,12,75,2
79993,19,19,9,50,0
79994,27,22,2,50,1
79995,9,22,13,100,1
79996,5,10,0,50,2
79997,16,12,2,50,1
79998,42,7,8,0,2
79999,21,13,6,25,2
80000,29,22,1,75,1
80001,42,29,4,25,0
80002,35,4,7,0,1
80003,18,8,3,75,1
80004,39,5,0,25,2
80005,8,2,9,75,1
80006,5,25,5,75,2
80007,21,7,5,100,0
80008,47,14,6,25,0
80009,28,5,1,75,1
80010,46,18,14,25,0
80011,18,0,0,25,0
80012,36,14,3,25,1
80013,13,24,2,75,0
80014,23,15,6,100,2
80015,19,18,14,25,2
80016,13,20,4,75,1
80017,18,26,4,50,0
80018,33,4,0,75,1
80019,11,23,3,25,1
80020,2,21,14,50,0
80021,8,29,4,50,1
80022,7,9,13,100,0
80023,35,11,11,100,0
80024,28,12,11,75,0
80025,33,21,2,100,1
80026,36,5,0,25,0
80027,7,8,1,50,1
80028,9,8,11,100,0
80029,2,27,14,0,2
80030,17,29,1,25,1
80031,3,1,0,25,1
80032,44,11,13,50,1
80033,2,18,5,100,1
80034,7,29,6,100,0
80035,14,11,9,100,1
80036,41,15,14,25,0
80037,24,8,6,100,0
80038,3,15,5,0,0
80039,14,5,14,25,1
80040,32,12,3,75,2
80041,38,12,9,25,0
80042,34,4,14,25,0
80043,4,21,1,100,1
80044,3,21,3,0,2
80045,22,19,10,25,2
80046,19,25,9,100,0
80047,16,19,7,25,2
80048,17,7,6,0,1
80049,40,22,9,25,2
80050,42,22,8,25,0
80051,15,17,0,50,2
80052,48,18,10,75,1
80053,33,21,2,75,2
80054,41,19,5,0,1
80055,42,26,5,25,0
80056,30,15,12,50,2
80057,29,20,8,50,1
80058,4,26,13,75,2
80059,8,15,13,25,0
80060,34,18,12,50,0
80061,23,7,12,25,1
80062,40,16,6,25,2
80063,31,29,13,25,1
80064,36,23,1,100,1
80065,12,2,11,100,1
80066,26,25,11,50,0
80067,13,28,2,100,2
80068,27,21,5,100,0
80069,26,11,9,50,0
80070,23,13,6,0,0
80071,27,5,1,50,0
80072,42,10,12,75,0
80073,16,8,8,75,1
80074,0,12,11,25,1
80075,13,12,13,0,0
80076,38,12,5,50,1
80077,17,9,0,75,0
80078,15,21,0,25,0
80079,48,19,4,75,2
80080,41,13,6,100,0
80081,14,5,6,25,2
80082,36,25,12,25,2
80083,12,5,11,0,1
80084,38,16,14,100,0
80085,40,9,13,25,1
80086,39,20,5,0,0
80087,4,24,7,0,1
80088,10,27,13,0,2
80089,21,21,9,75,0
80090,15,27,5,100,0
80091,2,12,0,100,1
80092,45,29,4,25,2
80093,21,29,0,0,0
80094,4,5,5,25,1
80095,11,3,7,100,0
80096,46,22,6,75,0
80097,40,28,8,25,2
80098,16,5,13,75,1
80099,3,6,7,25,1
80100,29,16,4,100,2
80101,32,3,4,50,0
80102,28,26,8,0,0
80103,33,11,12,75,0
80104,32,26,3,25,2
80105,2,21,9,100,1
80106,24,9,3,100,1
80107,39,14,9,25,2
80108,20,24,12,0,0
80109,21,20,4,100,0
80110,31,9,1,25,1
80111,31,15,14,75,0
80112,5,9,3,25,1
80113,49,4,4,100,1
80114,18,8,13,50,1
80115,16,28,6,0,0
80116,1,23,9,100,2
80117,26,16,13,50,2
80118,35,24,14,0,2
80119,49,27,6,25,1
80120,5,9,12,0,0
80121,23,5,3,0,0
80122,21,11,11,50,2
80123,12,14,7,25,2
80124,37,9,2,0,0
80125,36,15,6,75,0
80126,29,27,3,100,2
80127,5,15,10,100,2
80128,49,23,14,50,2
80129,26,29,8,100,1
80130,20,24,4,25,1
80131,14,0,1,25,1
80132,11,17,7,25,1
80133,28,29,6,0,0
80134,38,4,6,100,1
80135,9,9,7,25,1
80136,16,18,11,50,2
80137,9,4,12,100,2
80138,16,23,10,75,2
80139,3,28,14,25,2
80140,7,9,11,75,2
80141,2,20,1,100,2
80142,15,27,5,50,2
80143,0,13,13,50,1
80144,3,19,4,25,1
80145,45,8,13,0,2
80146,5,16,5,75,0
80147,43,15,3,75,2
80148,15,21,0,50,0
80149,40,13,8,75,0
80150,2,6,12,100,2
80151,10,12,7,25,1
80152,5,19,12,0,0
80153,39,6,2,75,2
80154,35,12,10,75,2
80155,1,9,3,50,1
80156,5,14,10,25,2
80157,42,15,1,50,2
80158,49,4,14,25,1
80159,1,29,10,75,2
80160,30,12,5,100,0
80161,4,7,6,75,1
80162,19,24,7,50,0
80163,28,10,3,50,0
80164,43,2,6,50,0
80165,39,13,1,50,1
80166,45,28,14,75,2
80167,3,18,2,100,0
80168,8,19,11,25,0
80169,28,28,2,75,2
80170,40,26,7,25,2
80171,1,6,9,50,1
80172,47,16,14,0,1
80173,18,19,0,50,1
80174,2,25,1,25,2
80175,37,28,1,0,1
80176,37,17,1,25,1
80177,44,8,3,25,2
80178,28,26,11,0,0
80179,13,15,6,50,2
80180,21,1,10,50,0
80181,46,13,13,0,2
80182,35,22,4,50,2
80183,40,21,3,25,2
80184,45,23,9,25,0
80185,19,5,12,0,1
80186,10,15,5,100,2
80187,46,19,8,100,2
80188,29,19,9,50,1
80189,26,23,7,100,2
80190,30,9,9,0,0
80191,21,8,9,25,1
80192,6,18,10,0,0
80193,12,25,11,75,2
80194,18,9,13,75,1
80195,31,14,6,75,2
80196,19,3,13,0,1
80197,2,5,1,25,2
80198,14,27,8,100,1
80199,10,23,12,50,2
80200,17,17,14,0,0
80201,4,24,4,100,0
80202,31,9,8,100,1
80203,8,11,10,100,0
80204,39,12,1,25,0
80205,7,6,2,75,2
80206,45,21,8,75,1
