Employee_ID,Monthly_Salary,Performance_Score,Work_Hours_Per_Week,Projects_Handled,Training_Hours
91704,4950.0,1,31,32,45
91705,9000.0,5,34,27,77
91706,7500.0,5,31,48,94
91707,6000.0,5,37,4,72
91708,8400.0,4,33,20,62
91709,4800.0,2,38,7,37
91710,7800.0,3,46,18,32
91711,7000.0,4,60,26,41
91712,6050.0,1,48,27,21
91713,6750.0,5,36,7,26
91714,6500.0,3,47,0,30
91715,7800.0,3,42,24,66
91716,7800.0,3,57,24,0
91717,7200.0,2,31,0,79
91718,9000.0,5,53,11,69
91719,4550.0,3,31,16,55
91720,6000.0,5,41,30,21
91721,4550.0,3,36,38,82
91722,5850.0,3,46,12,92
91723,6000.0,5,53,3,58
91724,9000.0,5,54,49,69
91725,9000.0,5,41,41,73
91726,5600.0,4,31,35,48
91727,6600.0,1,52,14,3
91728,4900.0,4,35,3,89
91729,4200.0,2,47,25,3
91730,8400.0,4,33,18,2
91731,6000.0,2,43,9,10
91732,7800.0,3,35,21,5
91733,5200.0,3,41,4,91
91734,4400.0,1,33,39,76
91735,6000.0,2,52,20,68
91736,7200.0,2,53,47,10
91737,4200.0,2,30,29,53
91738,6600.0,2,54,15,8
91739,7200.0,2,43,18,83
91740,3850.0,1,59,2,89
91741,5500.0,1,51,28,3
91742,7200.0,2,45,2,73
91743,9000.0,5,36,0,42
91744,4200.0,2,55,11,90
91745,5400.0,2,60,30,6
91746,4200.0,2,38,43,4
91747,4200.0,2,38,16,18
91748,7000.0,4,49,13,13
91749,5200.0,3,31,16,36
91750,4800.0,2,30,46,31
91751,9000.0,5,30,22,45
91752,7700.0,4,57,41,27
91753,7700.0,4,51,5,30
91754,5250.0,5,52,0,77
91755,8400.0,4,50,9,93
91756,6300.0,4,60,41,39
91757,5400.0,2,52,6,53
91758,6600.0,1,33,5,18
91759,7500.0,5,54,12,35
91760,7000.0,4,60,2,71
91761,5200.0,3,40,30,40
91762,9000.0,5,41,28,75
91763,6300.0,4,58,17,13
91764,6050.0,1,58,16,21
91765,4950.0,1,36,2,45
91766,5250.0,5,44,28,32
91767,9000.0,5,39,0,66
91768,4900.0,4,55,26,28
91769,4200.0,2,56,31,9
91770,7150.0,3,47,7,20
91771,6600.0,2,42,12,72
91772,4900.0,4,35,44,10
91773,8400.0,4,33,36,77
91774,6000.0,2,42,34,26
91775,6600.0,1,33,45,91
91776,5200.0,3,39,3,38
91777,7700.0,4,49,29,90
91778,4900.0,4,51,25,54
91779,6000.0,2,38,25,41
91780,5400.0,2,35,33,48
91781,8400.0,4,53,8,76
91782,5400.0,2,34,8,32
91783,4950.0,1,59,12,59
91784,9000.0,5,39,24,90
91785,4400.0,1,58,43,49
91786,7800.0,3,50,18,37
91787,7000.0,4,38,4,35
91788,5500.0,1,47,26,57
91789,4950.0,1,57,10,67
91790,7800.0,3,60,12,60
91791,6000.0,2,45,26,15
91792,8400.0,4,53,14,76
91793,6500.0,3,59,8,18
91794,7150.0,3,37,46,8
91795,5850.0,3,42,16,82
91796,7800.0,3,34,29,88
91797,7200.0,2,51,16,76
91798,6750.0,5,59,49,24
91799,3850.0,1,32,37,52
91800,6000.0,2,37,3,34
91801,6500.0,3,30,31,54
91802,8400.0,4,42,17,21
91803,7150.0,3,50,28,5
91804,7800.0,3,39,40,65
91805,6000.0,5,46,43,39
91806,6000.0,5,39,41,49
91807,7500.0,5,46,47,98
91808,6300.0,4,35,35,21
91809,4200.0,2,40,1,67
91810,8400.0,4,56,46,46
91811,8250.0,5,55,29,59
91812,7200.0,2,39,25,77
91813,4800.0,2,45,11,19
91814,4950.0,1,40,8,10
91815,6750.0,5,30,10,81
91816,9000.0,5,36,6,22
91817,6300.0,4,34,5,39
91818,5400.0,2,58,1,39
91819,5200.0,3,49,44,55
91820,8250.0,5,34,8,75
91821,4800.0,2,46,17,17
91822,7800.0,3,44,18,29
91823,7500.0,5,55,0,71
91824,3850.0,1,58,6,81
91825,6050.0,1,42,47,57
91826,5850.0,3,51,5,24
91827,4200.0,2,48,28,24
91828,7200.0,2,34,45,27
91829,7000.0,4,58,38,15
91830,7150.0,3,48,49,44
91831,7700.0,4,56,6,28
91832,6600.0,1,53,14,36
91833,6000.0,5,39,25,70
91834,7200.0,2,41,29,10
91835,6600.0,1,35,28,38
91836,7500.0,5,45,47,77
91837,7800.0,3,38,7,47
91838,6050.0,1,31,7,72
91839,6500.0,3,41,3,57
91840,5500.0,1,45,23,76
91841,6600.0,1,56,47,27
91842,8250.0,5,34,32,15
91843,7800.0,3,57,42,82
91844,5500.0,1,45,27,19
91845,7800.0,3,55,12,61
91846,4950.0,1,59,24,66
91847,4800.0,2,34,4,92
91848,6050.0,1,41,42,61
91849,5500.0,1,55,42,87
91850,5200.0,3,38,35,14
91851,7700.0,4,58,33,61
91852,5200.0,3,32,3,65
91853,5400.0,2,30,27,9
91854,4900.0,4,43,7,54
91855,4950.0,1,48,49,9
91856,4950.0,1,36,39,33
91857,5500.0,1,35,33,19
91858,6500.0,3,34,49,25
91859,8250.0,5,55,21,30
91860,4200.0,2,35,43,90
91861,7700.0,4,46,16,42
91862,6500.0,3,30,1,30
91863,7000.0,4,59,36,22
91864,5850.0,3,39,34,24
91865,7800.0,3,41,29,56
91866,5850.0,3,45,25,97
91867,6600.0,1,52,7,46
91868,4800.0,2,37,24,79
91869,9000.0,5,47,26,57
91870,3850.0,1,42,7,14
91871,6000.0,5,44,6,92
91872,7800.0,3,43,22,9
91873,5600.0,4,43,35,95
91874,6500.0,3,33,32,47
91875,4800.0,2,40,28,87
91876,6750.0,5,51,2,61
91877,6600.0,1,44,5,50
91878,7200.0,2,45,49,84
91879,6000.0,2,54,26,7
91880,5600.0,4,55,46,42
91881,6000.0,2,51,2,63
91882,7200.0,2,30,19,59
91883,7200.0,2,44,32,42
91884,7500.0,5,35,37,63
91885,7150.0,3,37,13,80
91886,3850.0,1,56,36,84
91887,3850.0,1,30,9,0
91888,7200.0,2,56,16,85
91889,8400.0,4,31,2,61
91890,7200.0,2,54,35,30
91891,5850.0,3,30,8,41
91892,5200.0,3,49,35,76
91893,6600.0,1,58,48,35
91894,7800.0,3,38,26,14
91895,7150.0,3,35,16,42
91896,9000.0,5,60,16,73
91897,4800.0,2,41,19,42
91898,5500.0,1,41,0,61
91899,8400.0,4,49,46,7
91900,4400.0,1,30,2,31
91901,8400.0,4,45,42,21
91902,4800.0,2,47,10,39
91903,5600.0,4,48,17,43
91904,4800.0,2,58,49,85
91905,6300.0,4,48,3,69
91906,5200.0,3,54,29,75
91907,3850.0,1,51,7,76
91908,5850.0,3,53,2,77
91909,6750.0,5,54,25,17
91910,6600.0,1,38,36,40
91911,6500.0,3,56,44,8
91912,7500.0,5,42,20,71
91913,6300.0,4,55,25,23
91914,8250.0,5,52,21,99
91915,6750.0,5,39,36,35
91916,5400.0,2,59,11,7
91917,7000.0,4,60,46,57
91918,4950.0,1,31,3,82
91919,8250.0,5,60,39,84
91920,7200.0,2,38,0,66
91921,6750.0,5,34,40,39
91922,6050.0,1,54,6,84
91923,7700.0,4,33,40,39
91924,6300.0,4,34,18,84
91925,5500.0,1,59,44,76
91926,6500.0,3,33,45,63
91927,6500.0,3,46,47,29
91928,4550.0,3,46,2,90
91929,5850.0,3,32,1,25
91930,9000.0,5,37,27,12
91931,5400.0,2,41,5,39
91932,6750.0,5,45,48,34
91933,6750.0,5,36,38,4
91934,7150.0,3,47,8,33
91935,8400.0,4,46,6,56
91936,4900.0,4,39,23,32
91937,7700.0,4,52,48,25
91938,6500.0,3,47,4,44
91939,4550.0,3,39,21,44
91940,7200.0,2,32,14,11
91941,6600.0,1,54,42,71
91942,6000.0,2,60,4,10
91943,6050.0,1,34,41,71
91944,6750.0,5,50,21,26
91945,6500.0,3,59,27,59
91946,8400.0,4,39,17,31
91947,4200.0,2,39,40,18
91948,5200.0,3,48,12,97
91949,6600.0,1,36,46,78
91950,6000.0,2,57,34,9
91951,6500.0,3,50,16,74
91952,7800.0,3,44,9,56
91953,7000.0,4,42,27,76
91954,4900.0,4,46,5,16
91955,7500.0,5,36,38,77
91956,6000.0,5,50,39,77
91957,6500.0,3,37,19,99
91958,6750.0,5,42,12,13
91959,5400.0,2,35,43,3
91960,4400.0,1,35,38,18
91961,4400.0,1,50,29,36
91962,8400.0,4,30,29,47
91963,6750.0,5,31,42,27
91964,5500.0,1,58,36,81
91965,4200.0,2,34,6,52
91966,6750.0,5,41,11,6
91967,8250.0,5,35,22,38
91968,5500.0,1,48,7,18
91969,8400.0,4,59,47,6
91970,4200.0,2,36,2,5
91971,7150.0,3,53,44,92
91972,7000.0,4,36,32,46
91973,7800.0,3,43,17,8
91974,6600.0,1,54,42,16
91975,5500.0,1,58,49,59
91976,5200.0,3,51,3,46
91977,6000.0,5,50,36,38
91978,6300.0,4,52,23,45
91979,4950.0,1,51,14,81
91980,7200.0,2,31,21,95
91981,6750.0,5,50,16,11
91982,4550.0,3,48,25,64
91983,5600.0,4,31,25,89
91984,8400.0,4,31,0,52
91985,4550.0,3,59,10,75
91986,5500.0,1,30,4,52
91987,4400.0,1,40,24,79
91988,7000.0,4,48,6,20
91989,8250.0,5,42,17,86
91990,7500.0,5,59,22,30
91991,6600.0,1,45,31,87
91992,6600.0,1,58,20,45
91993,6600.0,1,42,46,28
91994,7150.0,3,30,1,15
91995,7700.0,4,58,19,13
91996,7800.0,3,31,30,55
91997,7200.0,2,51,8,27
91998,9000.0,5,50,29,10
91999,8400.0,4,42,47,41
92000,5200.0,3,40,23,72
92001,6750.0,5,33,5,21
92002,5500.0,1,37,25,86
92003,6500.0,3,46,41,26
92004,4550.0,3,35,46,38
92005,8400.0,4,42,19,56
92006,9000.0,5,48,26,57
92007,7500.0,5,45,45,46
92008,8400.0,4,41,1,86
92009,5200.0,3,36,20,29
92010,4200.0,2,56,13,77
92011,4900.0,4,31,41,24
92012,6750.0,5,46,48,21
92013,6500.0,3,31,11,60
92014,7800.0,3,43,47,5
92015,6750.0,5,57,1,58
92016,4800.0,2,53,43,63
92017,9000.0,5,43,33,97
92018,5200.0,3,59,35,16
92019,8400.0,4,30,41,49
92020,7200.0,2,49,26,31
92021,5400.0,2,43,30,3
92022,6500.0,3,40,21,3
92023,7500.0,5,35,34,98
92024,4400.0,1,48,8,56
92025,6000.0,2,59,28,68
92026,5500.0,1,54,4,89
92027,4200.0,2,53,48,5
92028,7700.0,4,40,17,24
92029,7000.0,4,44,7,24
92030,3850.0,1,57,32,68
92031,6600.0,2,45,40,23
92032,8400.0,4,50,15,54
92033,5200.0,3,49,0,77
92034,4900.0,4,40,24,19
92035,3850.0,1,44,17,52
92036,3850.0,1,38,49,94
92037,7200.0,2,52,29,28
92038,8250.0,5,48,9,12
92039,4200.0,2,30,49,69
92040,4550.0,3,40,34,54
92041,3850.0,1,34,8,16
92042,6300.0,4,57,36,14
92043,8400.0,4,39,41,69
92044,5400.0,2,43,45,99
92045,6750.0,5,36,22,45
92046,6600.0,1,60,0,58
92047,4800.0,2,60,13,26
92048,4400.0,1,33,34,70
92049,6750.0,5,58,10,67
92050,8400.0,4,35,15,4
92051,8250.0,5,36,26,77
92052,4800.0,2,32,19,74
92053,4400.0,1,33,18,72
92054,4200.0,2,45,45,61
92055,9000.0,5,49,35,34
92056,5850.0,3,32,39,36
92057,5500.0,1,52,12,54
92058,8400.0,4,40,16,31
92059,6500.0,3,36,20,50
92060,6300.0,4,34,25,28
92061,7500.0,5,50,40,7
92062,6600.0,2,59,18,20
92063,7700.0,4,52,22,52
92064,4800.0,2,55,36,70
92065,8400.0,4,45,5,97
92066,7200.0,2,33,10,97
92067,4950.0,1,52,10,21
92068,6050.0,1,58,0,13
92069,6300.0,4,39,30,19
92070,7150.0,3,30,3,43
92071,7200.0,2,40,42,85
92072,5850.0,3,32,47,88
92073,5850.0,3,30,21,0
92074,5600.0,4,52,14,98
92075,8250.0,5,41,41,13
92076,7000.0,4,44,8,42
92077,8400.0,4,42,20,72
92078,7200.0,2,42,9,59
92079,7150.0,3,31,3,80
92080,7700.0,4,36,29,24
92081,8400.0,4,41,8,25
92082,7150.0,3,30,33,34
92083,6000.0,2,32,1,9
92084,4800.0,2,54,2,62
92085,5600.0,4,38,27,34
92086,5200.0,3,30,3,5
92087,6600.0,2,31,33,92
92088,5500.0,1,42,30,55
92089,6500.0,3,60,6,52
92090,4800.0,2,38,11,82
92091,9000.0,5,59,48,31
92092,6600.0,2,57,14,94
92093,5250.0,5,33,30,89
92094,6000.0,2,32,5,91
92095,7800.0,3,44,40,26
92096,4200.0,2,50,1,81
92097,6750.0,5,42,17,54
92098,4550.0,3,36,4,54
92099,6300.0,4,42,12,58
92100,3850.0,1,33,41,35
92101,5600.0,4,60,40,51
92102,6000.0,5,52,0,38
92103,6600.0,1,35,0,79
92104,5400.0,2,43,31,43
92105,9000.0,5,42,28,84
92106,4900.0,4,48,38,83
92107,3850.0,1,55,47,65
92108,4800.0,2,57,38,23
92109,6050.0,1,41,37,43
92110,4950.0,1,42,48,54
92111,8400.0,4,49,23,95
92112,9000.0,5,35,26,60
92113,5250.0,5,30,46,67
92114,5600.0,4,44,49,36
92115,6500.0,3,56,30,95
92116,6600.0,1,52,46,19
92117,6600.0,2,33,8,88
92118,6000.0,5,37,10,78
92119,6600.0,1,44,47,30
92120,3850.0,1,38,30,84
92121,4900.0,4,57,12,76
92122,4900.0,4,39,43,61
92123,5500.0,1,34,39,73
92124,7000.0,4,43,28,12
92125,4200.0,2,41,1,54
92126,4800.0,2,44,11,92
92127,6000.0,2,34,27,14
92128,6000.0,2,41,8,39
92129,4800.0,2,44,24,43
92130,4900.0,4,31,46,59
92131,3850.0,1,59,0,95
92132,7700.0,4,45,16,20
92133,7200.0,2,45,25,42
92134,4800.0,2,36,41,96
92135,6750.0,5,56,34,28
92136,7800.0,3,31,43,76
92137,9000.0,5,41,12,22
92138,7150.0,3,55,40,64
92139,8250.0,5,49,27,76
92140,5600.0,4,41,43,9
92141,9000.0,5,59,43,86
92142,6000.0,2,44,22,6
92143,7000.0,4,60,32,28
92144,7800.0,3,55,42,32
92145,6750.0,5,58,44,87
92146,4200.0,2,43,47,66
92147,6750.0,5,56,49,95
92148,6000.0,2,44,40,23
92149,4800.0,2,43,23,18
92150,6600.0,1,37,39,21
92151,6000.0,5,58,11,18
92152,4950.0,1,49,32,87
92153,7000.0,4,42,7,47
92154,9000.0,5,37,18,20
92155,8400.0,4,38,48,68
92156,6600.0,1,42,14,44
92157,4800.0,2,39,46,97
92158,7800.0,3,36,2,8
92159,6300.0,4,47,20,78
92160,7500.0,5,58,33,30
92161,4800.0,2,38,17,2
92162,8400.0,4,56,36,28
92163,6750.0,5,31,23,27
92164,6050.0,1,41,5,28
92165,7800.0,3,57,6,90
92166,9000.0,5,35,34,33
92167,6050.0,1,57,33,2
92168,7150.0,3,57,41,59
92169,6500.0,3,60,4,86
92170,7150.0,3,52,39,48
92171,6000.0,5,31,27,8
92172,6000.0,5,52,34,93
92173,8250.0,5,47,13,2
92174,9000.0,5,56,2,0
92175,6600.0,1,44,32,8
92176,5850.0,3,41,10,9
92177,5200.0,3,47,20,82
92178,4900.0,4,51,41,6
92179,7150.0,3,34,40,95
92180,6050.0,1,31,40,96
92181,7700.0,4,42,20,48
92182,7200.0,2,51,42,18
92183,6600.0,1,47,44,70
92184,6600.0,2,52,28,11
92185,4200.0,2,59,38,93
92186,5600.0,4,44,4,94
92187,6000.0,2,43,37,26
92188,6300.0,4,51,1,59
92189,4200.0,2,48,46,18
92190,4800.0,2,34,26,74
92191,6750.0,5,39,29,12
92192,5850.0,3,59,15,8
92193,6600.0,1,60,19,19
92194,6300.0,4,38,39,27
92195,8250.0,5,33,48,85
92196,6600.0,1,43,26,54
92197,5250.0,5,40,48,2
92198,5250.0,5,42,6,30
92199,8400.0,4,37,13,59
92200,7500.0,5,59,39,65
92201,7500.0,5,56,11,90
92202,4550.0,3,32,32,84
92203,7000.0,4,33,14,21
92204,8400.0,4,59,23,72
92205,6000.0,5,54,5,76
92206,4950.0,1,32,21,90
92207,6000.0,5,54,3,20
92208,4550.0,3,40,26,45
92209,6600.0,1,32,19,77
92210,5200.0,3,44,0,99
92211,5500.0,1,49,44,1
92212,7500.0,5,51,25,2
92213,6500.0,3,48,37,86
92214,6750.0,5,38,43,47
92215,8250.0,5,41,17,13
92216,8400.0,4,55,24,54
92217,4400.0,1,57,43,8
92218,6500.0,3,31,38,54
92219,4950.0,1,36,12,22
92220,5250.0,5,45,17,10
92221,5200.0,3,60,10,12
92222,5250.0,5,44,11,98
92223,7700.0,4,48,46,40
92224,7800.0,3,49,10,29
92225,4950.0,1,44,8,1
92226,7500.0,5,58,21,4
92227,7200.0,2,40,38,20
92228,6750.0,5,47,19,81
92229,9000.0,5,56,2,89
92230,8250.0,5,43,1,61
92231,7500.0,5,34,39,60
92232,7800.0,3,48,32,15
92233,5500.0,1,35,32,58
92234,7200.0,2,32,22,80
92235,7700.0,4,50,16,82
92236,6050.0,1,36,34,44
92237,6600.0,1,39,27,11
92238,5500.0,1,34,43,16
92239,4200.0,2,55,4,34
92240,5400.0,2,38,35,99
92241,7000.0,4,57,26,9
92242,5850.0,3,31,5,8
92243,5600.0,4,32,46,91
92244,7200.0,2,44,2,10
92245,7000.0,4,59,31,29
92246,6000.0,5,57,49,78
92247,5200.0,3,55,47,48
92248,4900.0,4,52,7,91
92249,7150.0,3,59,4,48
92250,6000.0,2,48,29,26
92251,8400.0,4,39,44,56
92252,4200.0,2,57,15,53
92253,5500.0,1,60,19,21
92254,6000.0,2,48,36,50
92255,4200.0,2,40,23,8
92256,8400.0,4,31,2,31
92257,7150.0,3,42,26,81
92258,5850.0,3,49,25,90
92259,6600.0,2,34,8,33
92260,5500.0,1,30,7,12
92261,7800.0,3,38,47,81
92262,5400.0,2,38,29,19
92263,4200.0,2,32,33,87
92264,6050.0,1,41,10,42
92265,8250.0,5,33,47,40
92266,6600.0,1,57,10,32
92267,5250.0,5,44,28,18
92268,6000.0,5,39,38,31
92269,6600.0,1,57,16,70
92270,6050.0,1,52,8,17
92271,9000.0,5,58,31,66
92272,7150.0,3,50,35,30
92273,5600.0,4,53,47,9
92274,6050.0,1,55,18,59
92275,9000.0,5,49,35,35
92276,5250.0,5,41,36,65
92277,4800.0,2,59,21,43
92278,8400.0,4,47,1,87
92279,5850.0,3,42,21,17
92280,7700.0,4,39,34,98
92281,7150.0,3,57,0,17
92282,5850.0,3,60,29,26
92283,4200.0,2,46,47,26
92284,4800.0,2,58,48,37
92285,7000.0,4,44,45,68
92286,5500.0,1,50,22,24
92287,7200.0,2,50,45,28
92288,4900.0,4,42,47,99
92289,6750.0,5,52,45,0
92290,7800.0,3,30,35,36
92291,8250.0,5,32,16,79
92292,4900.0,4,40,14,50
92293,7500.0,5,35,8,76
92294,5200.0,3,42,29,25
92295,7800.0,3,44,22,11
92296,5500.0,1,53,13,28
92297,6000.0,5,42,19,43
92298,5400.0,2,34,5,4
92299,6500.0,3,59,8,53
92300,7200.0,2,55,19,44
92301,8250.0,5,60,7,1
92302,4950.0,1,32,43,26
92303,6000.0,2,41,12,23
92304,4900.0,4,30,28,99
92305,7150.0,3,47,6,8
92306,6500.0,3,38,41,63
92307,4800.0,2,53,46,47
92308,6000.0,2,50,9,30
92309,6600.0,1,53,6,39
92310,4900.0,4,36,35,20
92311,7500.0,5,59,12,39
92312,5500.0,1,59,42,58
92313,6750.0,5,33,29,48
92314,7700.0,4,54,26,58
92315,6750.0,5,40,11,61
92316,7000.0,4,32,0,81
92317,6600.0,1,32,45,62
92318,5400.0,2,55,38,43
92319,5850.0,3,36,14,23
92320,6300.0,4,51,21,45
92321,8250.0,5,56,49,78
92322,4200.0,2,30,24,54
92323,4900.0,4,38,32,38
92324,9000.0,5,42,6,43
92325,6300.0,4,52,46,15
92326,7000.0,4,38,42,65
92327,4550.0,3,60,9,53
92328,5400.0,2,53,3,85
92329,5600.0,4,47,46,4
92330,4950.0,1,58,42,8
92331,5250.0,5,30,11,15
92332,3850.0,1,40,42,12
92333,6050.0,1,60,26,84
92334,5500.0,1,45,26,70
92335,9000.0,5,34,24,87
92336,7500.0,5,35,45,40
92337,4400.0,1,36,5,73
92338,4550.0,3,51,4,88
92339,9000.0,5,54,10,18
92340,4550.0,3,37,37,13
92341,8400.0,4,50,31,99
92342,9000.0,5,51,28,49
92343,4200.0,2,31,10,91
92344,4550.0,3,39,35,46
92345,7200.0,2,44,7,80
92346,6000.0,2,59,27,23
92347,8400.0,4,50,23,0
92348,9000.0,5,42,27,23
92349,5400.0,2,41,28,81
92350,5400.0,2,46,43,91
92351,6050.0,1,59,0,51
92352,4800.0,2,33,20,52
92353,7500.0,5,51,7,3
92354,7150.0,3,54,1,15
92355,9000.0,5,31,26,44
92356,7150.0,3,43,13,66
92357,6050.0,1,57,26,34
92358,8400.0,4,30,11,19
92359,5250.0,5,60,12,55
92360,8250.0,5,43,5,25
92361,4950.0,1,58,8,60
92362,6600.0,1,53,5,19
92363,4400.0,1,51,0,36
92364,4400.0,1,38,2,61
92365,6750.0,5,30,19,93
92366,7800.0,3,34,27,29
92367,7700.0,4,46,22,11
92368,4800.0,2,39,6,94
92369,5850.0,3,46,19,53
92370,6300.0,4,31,15,95
92371,6000.0,2,42,21,79
92372,6000.0,5,43,40,31
92373,5250.0,5,34,43,67
92374,5200.0,3,57,27,95
92375,6000.0,2,46,46,71
92376,4900.0,4,58,3,47
92377,5500.0,1,32,6,40
92378,6600.0,1,54,33,37
92379,6050.0,1,42,32,40
92380,4200.0,2,35,49,13
92381,6600.0,2,60,13,31
92382,8400.0,4,46,47,0
92383,7200.0,2,60,14,21
92384,6300.0,4,34,40,21
92385,7200.0,2,47,47,36
92386,6500.0,3,42,13,34
92387,8400.0,4,42,1,91
92388,4950.0,1,47,31,43
92389,8400.0,4,49,20,95
92390,6750.0,5,47,31,1
92391,8400.0,4,46,31,48
92392,5200.0,3,37,5,47
92393,6050.0,1,36,19,11
92394,5200.0,3,33,17,55
92395,6000.0,2,51,30,17
92396,7200.0,2,58,43,33
92397,3850.0,1,55,34,84
92398,4950.0,1,59,4,27
92399,7200.0,2,50,3,51
92400,7000.0,4,33,23,22
92401,6750.0,5,30,42,82
92402,4200.0,2,45,28,1
92403,7000.0,4,40,7,90
92404,6050.0,1,48,18,38
92405,6050.0,1,43,32,50
92406,4200.0,2,45,43,10
92407,5400.0,2,38,5,40
92408,4400.0,1,49,18,77
92409,6750.0,5,42,41,63
92410,8400.0,4,45,16,78
92411,6050.0,1,32,7,76
92412,4800.0,2,45,14,32
92413,3850.0,1,34,18,28
92414,5600.0,4,54,45,94
92415,7500.0,5,52,38,96
92416,9000.0,5,40,30,76
92417,6600.0,1,38,11,18
92418,5200.0,3,42,42,3
92419,4400.0,1,44,13,10
92420,7800.0,3,49,47,46
92421,4950.0,1,43,12,1
92422,5600.0,4,54,34,96
92423,4950.0,1,54,16,16
92424,5600.0,4,42,33,57
92425,6000.0,2,44,41,1
92426,4800.0,2,38,9,86
92427,4900.0,4,30,42,1
92428,7150.0,3,49,0,7
92429,6000.0,2,59,12,27
92430,6600.0,1,41,26,6
92431,3850.0,1,30,32,28
92432,4200.0,2,51,10,87
92433,6050.0,1,47,24,33
92434,7150.0,3,48,43,12
92435,9000.0,5,56,25,35
92436,5250.0,5,36,30,0
92437,7200.0,2,37,5,69
92438,6000.0,2,54,28,7
92439,4950.0,1,40,15,25
92440,4550.0,3,54,23,72
92441,7150.0,3,51,11,59
92442,7800.0,3,47,2,8
92443,6000.0,2,34,36,13
92444,8400.0,4,47,30,80
92445,8400.0,4,33,35,22
92446,6600.0,2,56,36,6
92447,4550.0,3,60,7,79
92448,7150.0,3,30,30,35
92449,6000.0,2,47,2,82
92450,6600.0,2,56,6,8
92451,4200.0,2,33,42,51
92452,9000.0,5,31,20,86
92453,4400.0,1,55,3,58
92454,6300.0,4,55,2,33
92455,9000.0,5,47,23,74
92456,6600.0,2,53,44,69
92457,3850.0,1,35,36,76
92458,3850.0,1,37,23,45
92459,4950.0,1,38,12,63
92460,7500.0,5,50,11,32
92461,4900.0,4,34,31,64
92462,8400.0,4,41,48,7
92463,6600.0,2,47,42,2
92464,5850.0,3,53,39,86
92465,6000.0,5,34,13,66
92466,7200.0,2,47,30,50
92467,6000.0,2,56,38,74
92468,5250.0,5,31,49,60
92469,6300.0,4,39,6,8
92470,7500.0,5,44,17,39
92471,5200.0,3,59,1,42
92472,6600.0,1,32,5,7
92473,6600.0,1,38,48,53
92474,4400.0,1,49,42,75
92475,6600.0,1,40,8,35
92476,4550.0,3,57,24,56
92477,5850.0,3,50,40,29
92478,7500.0,5,52,7,42
92479,4950.0,1,60,48,89
92480,6000.0,2,60,2,43
92481,9000.0,5,55,0,79
92482,7200.0,2,54,35,94
92483,5600.0,4,43,46,88
92484,6000.0,2,34,22,47
92485,6000.0,2,31,13,97
92486,4550.0,3,30,29,93
92487,5500.0,1,56,3,19
92488,8400.0,4,49,12,15
92489,5850.0,3,60,16,50
92490,6600.0,2,32,46,76
92491,4800.0,2,53,15,32
92492,6750.0,5,51,34,86
92493,9000.0,5,33,33,86
92494,4950.0,1,46,1,4
92495,9000.0,5,45,13,52
92496,5600.0,4,31,13,91
92497,6050.0,1,52,39,99
92498,4900.0,4,33,29,41
92499,6000.0,2,56,45,31
92500,5200.0,3,31,10,88
92501,6300.0,4,50,9,34
92502,5250.0,5,36,43,84
92503,6000.0,2,33,24,31
92504,5500.0,1,47,41,47
92505,9000.0,5,57,36,1
92506,5200.0,3,33,5,95
92507,4950.0,1,35,43,58
92508,7000.0,4,60,42,69
92509,7150.0,3,41,3,23
92510,8250.0,5,32,31,41
92511,5500.0,1,46,1,6
92512,6600.0,1,56,3,37
92513,7500.0,5,56,38,6
92514,8400.0,4,57,20,13
92515,4200.0,2,41,19,21
92516,7200.0,2,60,47,93
92517,4950.0,1,47,9,1
92518,8400.0,4,35,46,90
92519,5400.0,2,47,28,9
92520,7800.0,3,49,13,71
92521,5250.0,5,37,36,73
92522,5250.0,5,47,48,82
92523,7150.0,3,31,29,63
92524,5200.0,3,58,3,53
92525,9000.0,5,46,23,25
92526,7000.0,4,59,40,16
92527,4950.0,1,56,27,24
92528,7000.0,4,35,35,87
92529,7500.0,5,49,47,8
92530,6300.0,4,37,48,22
92531,5600.0,4,51,10,3
92532,6000.0,5,35,23,3
92533,6750.0,5,54,30,0
92534,5850.0,3,48,10,76
92535,7700.0,4,54,1,32
92536,6600.0,1,49,4,83
92537,7800.0,3,50,43,68
92538,4400.0,1,44,43,36
92539,6600.0,2,56,19,16
92540,7000.0,4,40,35,0
92541,5500.0,1,40,10,10
92542,5600.0,4,35,28,70
92543,7800.0,3,46,10,74
92544,4550.0,3,46,48,97
92545,8250.0,5,59,7,65
92546,5200.0,3,33,7,30
92547,7150.0,3,41,0,36
92548,6500.0,3,35,42,73
92549,6000.0,5,33,45,21
92550,8400.0,4,54,27,87
92551,5600.0,4,35,35,88
92552,7800.0,3,37,40,25
92553,6600.0,2,57,12,74
92554,4550.0,3,44,45,12
92555,6000.0,5,55,41,0
92556,6600.0,2,56,9,41
92557,4550.0,3,33,41,38
92558,5400.0,2,31,42,32
92559,7700.0,4,43,45,68
92560,9000.0,5,31,32,58
92561,6600.0,1,41,18,58
92562,4400.0,1,39,9,90
92563,7700.0,4,50,29,91
92564,9000.0,5,32,3,72
92565,7800.0,3,47,12,26
92566,5200.0,3,42,29,80
92567,8400.0,4,33,7,71
92568,7150.0,3,48,37,55
92569,7150.0,3,59,28,86
92570,7200.0,2,46,1,6
92571,6300.0,4,46,29,9
92572,4400.0,1,37,2,67
92573,7150.0,3,32,5,82
92574,5600.0,4,35,35,43
